MovieLink	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9
https://movie.douban.com/subject/25726614/	0	1.7333333333333334	0	1.4	10.266666666666667	0	7.6000000000000005	1.8	0
https://movie.douban.com/subject/2353023/	0	1.8666666666666667	0.9333333333333333	2	9.6	1.9333333333333333	7.533333333333334	4.666666666666667	0.9333333333333333
https://movie.douban.com/subject/1292224/	1	3	0.9333333333333333	1.9333333333333333	7.333333333333333	2	6.666666666666667	1.8	0
https://movie.douban.com/subject/3168101/	0	3.7333333333333334	1.6	1.8666666666666667	8.133333333333333	1.7333333333333334	5.4	2.666666666666667	0.3333333333333333
https://movie.douban.com/subject/25798448/	0	2.8666666666666667	0.9333333333333333	0.9333333333333333	6.066666666666666	3.7333333333333334	12.06666666666667	0.8	0
https://movie.douban.com/subject/1297447/	0	2.9333333333333336	0.9333333333333333	4	7.6000000000000005	0	8.666666666666668	3.7333333333333334	0
https://movie.douban.com/subject/1291999/	0	2.8	0.9333333333333333	0	12.200000000000003	1.7333333333333334	8.333333333333334	2.8	0
https://movie.douban.com/subject/3804891/	0	2.9333333333333336	1.7333333333333334	0.9333333333333333	10.733333333333334	3	7.466666666666668	2.8	0
https://movie.douban.com/subject/4237879/	0	2	0.8	1	3.2	1.9333333333333333	8.866666666666667	2.7333333333333334	0.8
https://movie.douban.com/subject/1292401/	0	1.8	0.8	1	6.4	1.8666666666666667	6.266666666666667	2	0
https://movie.douban.com/subject/1305487/	0	3.7333333333333334	0.9333333333333333	0.9333333333333333	10.333333333333334	2.8666666666666667	9.466666666666667	1	0
https://movie.douban.com/subject/3011051/	0	2.8666666666666667	1.9333333333333333	2.9333333333333336	8.466666666666667	1	7.733333333333334	2.666666666666667	0
https://movie.douban.com/subject/1291818/	0	3	0.9333333333333333	0	10.466666666666667	1.7333333333333334	6.733333333333334	1	0
https://movie.douban.com/subject/1482072/	0	1.7333333333333334	1.7333333333333334	1.6	5.800000000000001	1.9333333333333333	8.266666666666667	2.9333333333333336	0
https://movie.douban.com/subject/1295038/	0	3.866666666666667	1	1	9.600000000000001	0.9333333333333333	7.733333333333334	3	0
https://movie.douban.com/subject/26100958/	0	1.7333333333333334	1	1	5.733333333333333	1	9.533333333333335	1	0
https://movie.douban.com/subject/4864908/	0	2.6	0.8	0.9333333333333333	7.666666666666666	3.7333333333333334	7.600000000000001	0.9333333333333333	1.9333333333333333
https://movie.douban.com/subject/1296339/	0	1.8	1	1.8	6.6000000000000005	1.9333333333333333	8.666666666666666	2	0
https://movie.douban.com/subject/2213597/	0	2.8666666666666667	1.8	0.8	6.133333333333334	3.866666666666667	9.600000000000001	2	0
https://movie.douban.com/subject/24751763/	0	1.8	0.9333333333333333	1.4	6.933333333333334	2.666666666666667	9.0	0.9333333333333333	0.3333333333333333
https://movie.douban.com/subject/2043546/	0	2.8	1.7333333333333334	0.9333333333333333	5.866666666666667	1.9333333333333333	6.2	4.800000000000001	0
https://movie.douban.com/subject/1292328/	0	2.9333333333333336	0.9333333333333333	2.666666666666667	9.6	0	10.333333333333334	2.8666666666666667	0
https://movie.douban.com/subject/10533913/	0	2.7333333333333334	0.9333333333333333	0.8	5.933333333333334	1.9333333333333333	6.4	2	1
https://movie.douban.com/subject/1291875/	0	2.8	0.9333333333333333	1.9333333333333333	10.666666666666668	1.9333333333333333	5.2	0	0
https://movie.douban.com/subject/1304447/	0	1.9333333333333333	0.9333333333333333	1.9333333333333333	9.6	1.9333333333333333	5.6000000000000005	0.8	0
https://movie.douban.com/subject/26942674/	0	2.8	0.8	1	9.266666666666667	0	9.0	1.8666666666666667	0.9333333333333333
https://movie.douban.com/subject/3649049/	0	0.9333333333333333	0	0.9333333333333333	12.4	2.8666666666666667	7.2	3.8	0
https://movie.douban.com/subject/7065154/	0	2.8666666666666667	1.8	0.9333333333333333	6.666666666666666	2.666666666666667	7.2	2.7333333333333334	0.9333333333333333
https://movie.douban.com/subject/26614893/	0	2	2	1	4.933333333333334	3.666666666666667	10.533333333333335	1.9333333333333333	0
https://movie.douban.com/subject/25710912/	0	2.666666666666667	0	0.6	5.7333333333333325	2.2	4.666666666666667	2.533333333333333	0
https://movie.douban.com/subject/1294639/	0	2.9333333333333336	1	2.8666666666666667	12.600000000000001	1	11.533333333333335	1.9333333333333333	0
https://movie.douban.com/subject/25798222/	0	2.8666666666666667	0.9333333333333333	1	6.933333333333334	2.9333333333333336	9.666666666666666	1.9333333333333333	0
https://movie.douban.com/subject/1309163/	0	3.866666666666667	0.9333333333333333	0	9.6	2.7333333333333334	4.533333333333333	4.666666666666667	0
https://movie.douban.com/subject/25986662/	0	2.8666666666666667	1.8	0.9333333333333333	4.466666666666667	2.466666666666667	6.266666666666667	1.8666666666666667	1
https://movie.douban.com/subject/24745500/	0	1	0	0.9333333333333333	5.333333333333334	0.9333333333333333	9.466666666666667	2.7333333333333334	0
https://movie.douban.com/subject/5045678/	0	1.8666666666666667	0.9333333333333333	0.8	5.266666666666667	0.9333333333333333	8.666666666666666	0.8	0.9333333333333333
https://movie.douban.com/subject/1297192/	0	1.8	2	2	5.666666666666667	0	7.6000000000000005	0	0
https://movie.douban.com/subject/1828115/	0	2.666666666666667	1.7333333333333334	1.8	4.666666666666667	1.5333333333333332	7.533333333333334	2.9333333333333336	0
https://movie.douban.com/subject/1291545/	0	3.866666666666667	1	1.9333333333333333	6.066666666666666	3.9333333333333336	7.333333333333333	1	0
https://movie.douban.com/subject/3025375/	0	1.8666666666666667	0	0.9333333333333333	4.866666666666666	1.8666666666666667	9.933333333333335	0.9333333333333333	0
https://movie.douban.com/subject/21324900/	0.8	1.7333333333333334	0.8	1.6	6.0	3.4000000000000004	9.0	1.9333333333333333	0
https://movie.douban.com/subject/25983044/	0	3.7333333333333334	0	0	4.466666666666667	2.9333333333333336	7.2	1.8666666666666667	0
