User_link	1	2	3	4	5	6	7	8
https://www.douban.com/people/59458047/	3	0	1	4	1	0	1	0
https://www.douban.com/people/61708814/	0	0	0	0	0	8	0	0
https://www.douban.com/people/61931697/	1	1	1	2	2	1	1	0
https://www.douban.com/people/69669218/	0	0	3	0	0	4	0	1
https://www.douban.com/people/76815849/	0	0	0	1	0	1	0	7
https://www.douban.com/people/77819406/	1	1	3	3	1	0	0	0
https://www.douban.com/people/82230369/	0	0	2	2	0	1	1	5
https://www.douban.com/people/84165035/	3	1	0	1	1	2	0	1
https://www.douban.com/people/Blackjade/	4	1	1	3	0	0	1	0
https://www.douban.com/people/Sable/	4	1	2	1	0	0	1	1
https://www.douban.com/people/ammonite/	2	2	2	4	0	0	0	2
https://www.douban.com/people/baibo/	1	3	1	1	0	1	2	0
https://www.douban.com/people/bearbig/	3	2	2	1	0	0	1	1
https://www.douban.com/people/beautylit/	0	0	1	1	0	4	1	1
https://www.douban.com/people/binbeing/	0	0	1	0	0	4	0	4
https://www.douban.com/people/darkiller/	0	0	0	1	0	3	0	4
https://www.douban.com/people/drizzlep/	0	0	1	1	0	5	0	4
https://www.douban.com/people/dupin/	0	3	0	4	0	0	0	1
https://www.douban.com/people/friedaliao/	0	0	1	5	0	2	0	0
https://www.douban.com/people/jianjian8888/	2	0	2	2	0	3	0	1
https://www.douban.com/people/kaverjody/	0	0	0	1	0	5	0	4
https://www.douban.com/people/kkkkka/	0	0	1	5	0	2	1	0
https://www.douban.com/people/lanbojacky/	4	2	0	1	0	0	2	0
https://www.douban.com/people/lenber/	0	6	0	0	1	1	0	0
https://www.douban.com/people/lin3354/	0	4	1	0	0	1	0	2
https://www.douban.com/people/lintanxi/	0	8	0	0	0	0	0	0
https://www.douban.com/people/liven/	1	1	1	0	0	6	0	1
https://www.douban.com/people/luluto/	0	0	3	0	0	5	0	3
https://www.douban.com/people/michealtwisse/	0	0	0	5	0	0	0	3
https://www.douban.com/people/northlaker/	3	1	2	5	0	0	1	0
https://www.douban.com/people/owlman/	0	3	1	0	0	2	0	5
https://www.douban.com/people/pinkpigbond/	1	1	0	4	0	1	2	0
https://www.douban.com/people/prince1900/	3	4	1	0	0	0	1	0
https://www.douban.com/people/shunian/	2	3	0	4	0	0	0	0
https://www.douban.com/people/simaxuan/	4	2	0	2	0	0	1	0
https://www.douban.com/people/sl19910727/	2	0	2	4	1	0	0	0
https://www.douban.com/people/sogdiana/	3	0	2	4	2	0	0	0
https://www.douban.com/people/syc/	0	2	0	3	0	3	0	0
https://www.douban.com/people/tangcong/	2	0	2	0	0	5	1	0
https://www.douban.com/people/thespencer/	3	0	4	2	2	0	0	0
https://www.douban.com/people/toyman_28/	0	0	5	2	0	1	1	1
https://www.douban.com/people/weisiauto/	0	0	2	2	0	4	0	2
https://www.douban.com/people/xiaohaoshayu/	3	3	2	1	0	0	0	0
https://www.douban.com/people/xuxuan/	1	2	0	4	2	0	0	0
https://www.douban.com/people/youngsend/	1	0	1	5	1	0	1	0
https://www.douban.com/people/yuhengmylove/	2	1	3	4	0	0	1	0
https://www.douban.com/people/zhoumaoyou/	0	0	0	4	0	2	0	3
https://www.douban.com/people/zpmad/	0	0	1	0	0	7	0	0
https://www.douban.com/people/1146288/	3	1	2	3	0	1	0	0
https://www.douban.com/people/127353064/	0	1	1	2	0	4	0	0
https://www.douban.com/people/140250764/	0	1	4	2	1	0	0	0
https://www.douban.com/people/142188635/	0	0	1	0	0	5	0	1
https://www.douban.com/people/143901433/	0	0	0	0	0	7	0	0
https://www.douban.com/people/14406150/	0	0	0	2	0	4	1	1
https://www.douban.com/people/148248366/	0	1	0	2	3	1	0	0
https://www.douban.com/people/149265737/	0	0	2	1	0	4	0	2
https://www.douban.com/people/149447514/	2	3	1	0	1	0	0	0
https://www.douban.com/people/149447792/	1	0	1	0	1	1	0	3
https://www.douban.com/people/149929459/	4	1	3	2	0	0	0	0
https://www.douban.com/people/151261064/	2	4	0	1	0	0	0	0
https://www.douban.com/people/151446836/	1	2	3	0	1	0	0	1
https://www.douban.com/people/152682201/	5	0	2	3	0	0	0	0
https://www.douban.com/people/154312913/	1	3	1	1	0	0	2	0
https://www.douban.com/people/155130529/	0	0	3	1	0	3	0	2
https://www.douban.com/people/15579701/	0	0	1	0	0	3	0	3
https://www.douban.com/people/155834336/	1	2	0	5	0	0	1	0
https://www.douban.com/people/156831903/	5	1	2	1	0	0	0	0
https://www.douban.com/people/158497799/	0	2	1	2	2	0	0	0
https://www.douban.com/people/1602145/	4	0	2	2	0	0	0	0
https://www.douban.com/people/161333024/	3	0	0	5	0	0	0	0
https://www.douban.com/people/161587088/	0	0	1	0	0	5	1	1
https://www.douban.com/people/162791623/	2	0	1	3	1	0	1	0
https://www.douban.com/people/167085696/	2	1	4	1	0	0	1	0
https://www.douban.com/people/1698067/	0	0	0	3	0	1	0	3
https://www.douban.com/people/172065294/	0	0	0	0	0	7	0	0
https://www.douban.com/people/176317342/	0	0	2	0	0	3	1	2
https://www.douban.com/people/177460687/	2	0	1	3	0	0	2	1
https://www.douban.com/people/179442194/	2	0	3	3	0	0	0	0
https://www.douban.com/people/182067051/	1	1	2	1	2	0	1	0
https://www.douban.com/people/193356048/	0	2	3	0	2	0	0	0
https://www.douban.com/people/2036887/	1	0	1	2	0	1	1	1
https://www.douban.com/people/2096902/	0	0	0	0	0	7	0	0
https://www.douban.com/people/2232430/	1	3	0	3	0	0	0	0
https://www.douban.com/people/2338908/	1	4	1	1	0	0	0	1
https://www.douban.com/people/2582608/	6	0	2	2	0	0	0	0
https://www.douban.com/people/2676319/	0	0	0	1	0	1	0	6
https://www.douban.com/people/2872811/	1	0	2	0	0	5	0	0
https://www.douban.com/people/2901984/	3	0	0	4	1	0	0	0
https://www.douban.com/people/3072526/	3	0	0	2	1	0	1	0
